word,order_id,seller_state,count,english,sentiment,specificity
previsto,f40b59109981de2b6d38eb4f42033102,SP,1,expected,POSITIVE,10.3
fiz,f40b59109981de2b6d38eb4f42033102,SP,1,I-made-complaint,NEGATIVE,4.0
excelente,bc69b5e9887af14f06d598b85ab607df,SP,1,excellent,POSITIVE,91.3
otimo,a0f71283b8cf0eeaeb3bbba7894ae11c,PR,1,great,POSITIVE,40.4
recomendo,3ca18df2135c0a2602ea7d0e9bf8cb03,SP,1,recommend,POSITIVE,8.1
troca,4a15babdb3e9f7216ea0fa4ab6b5ba8e,SP,1,exchange,NEGATIVE,6.1
recomendo,db398b78388fa1c67b3a505ea123c001,SP,1,recommend,POSITIVE,8.1
super,db398b78388fa1c67b3a505ea123c001,SP,1,super,POSITIVE,16.4
gostei,db398b78388fa1c67b3a505ea123c001,SP,1,liked,POSITIVE,4.1
otimo,0d379ed81a9bf10489b4509f3559ca90,SP,1,great,POSITIVE,40.4
prazo,f6f36e0dd120cbeed7e28697a600c329,SP,1,on-time,POSITIVE,5.6
chegou,f6f36e0dd120cbeed7e28697a600c329,SP,1,arrived,POSITIVE,2.5
adorei,f6f36e0dd120cbeed7e28697a600c329,SP,1,loved,POSITIVE,78.5
prazo,cc0f9e4057df851c6911641bf7ea0459,SP,1,on-time,POSITIVE,5.6
bom,272cd23bc43dd9d5716b56378b446c8b,SC,1,good,POSITIVE,13.5
bom,03ba490d83feaba677aede829ff79db1,SP,1,good,POSITIVE,13.5
otimo,923d48cd8689f993193b111a78125607,SP,1,great,POSITIVE,40.4
prazo,2780526e7e2cab327faf72d4ed3d2b5d,SC,1,on-time,POSITIVE,5.6
chegou,2780526e7e2cab327faf72d4ed3d2b5d,SC,1,arrived,POSITIVE,2.5
gostei,2780526e7e2cab327faf72d4ed3d2b5d,SC,1,liked,POSITIVE,4.1
dentro,2780526e7e2cab327faf72d4ed3d2b5d,SC,1,within,POSITIVE,5.8
embalado,2780526e7e2cab327faf72d4ed3d2b5d,SC,1,well-packed,POSITIVE,11.0
prazo,b0cfee6ce5503781be6004e0e31e4309,PR,1,on-time,POSITIVE,5.6
chegou,b0cfee6ce5503781be6004e0e31e4309,PR,1,arrived,POSITIVE,2.5
recomendo,b0cfee6ce5503781be6004e0e31e4309,PR,1,recommend,POSITIVE,8.1
gostei,b0cfee6ce5503781be6004e0e31e4309,PR,1,liked,POSITIVE,4.1
atendimento,b0cfee6ce5503781be6004e0e31e4309,PR,1,atendimento,POSITIVE,4.1
prazo,73fc09cb2735860973151bca6dbc4169,BA,1,on-time,POSITIVE,5.6
chegou,73fc09cb2735860973151bca6dbc4169,BA,1,arrived,POSITIVE,2.5
bom,73fc09cb2735860973151bca6dbc4169,BA,1,good,POSITIVE,13.5
dentro,73fc09cb2735860973151bca6dbc4169,BA,1,within,POSITIVE,5.8
excelente,043d31a14bff24ead2b38f6b84a10437,SP,1,excellent,POSITIVE,91.3
prazo,89ab5609dfc901cc9824e0a62cbefe59,SP,1,on-time,POSITIVE,5.6
chegou,89ab5609dfc901cc9824e0a62cbefe59,SP,1,arrived,POSITIVE,2.5
otimo,6cec1e2a7601ff15714a60b8cb6f3b43,SP,1,great,POSITIVE,40.4
bom,20fcbc7e1a1c0fefaa568769e6f3347f,RJ,1,good,POSITIVE,13.5
bom,d884aeded7a463f237549f42945b729c,PR,1,good,POSITIVE,13.5
chegou,d01c5b46e00bd214519fe9f64bbb2649,SP,1,arrived,POSITIVE,2.5
embalado,3f752ac8c1676fac14b0fdc9dc26539a,SP,1,well-packed,POSITIVE,11.0
recomendo,a241bea87dcdd0160ca94ebdba5bdbb9,RJ,1,recommend,POSITIVE,8.1
conforme,a241bea87dcdd0160ca94ebdba5bdbb9,RJ,1,as-expected,POSITIVE,4.3
bom,fb5ea894786347722a854ef8fbad3e78,MG,1,good,POSITIVE,13.5
qualidade,bca45e92990f2f54a8aed374b160f2e8,SP,1,quality,POSITIVE,3.6
momento,bca45e92990f2f54a8aed374b160f2e8,SP,1,until-now,NEGATIVE,7.6
falta,bca45e92990f2f54a8aed374b160f2e8,SP,1,falta,NEGATIVE,5.3
prazo,27f7d43a44061f79fa0e259a3b9a7922,SP,1,on-time,POSITIVE,5.6
chegou,27f7d43a44061f79fa0e259a3b9a7922,SP,1,arrived,POSITIVE,2.5
qualidade,95b77d025d47143b0ac25edd12536293,PR,1,quality,POSITIVE,3.6
boa,95b77d025d47143b0ac25edd12536293,PR,1,good(f),POSITIVE,4.9
prazo,0030d783f979fbc5981e75613b057344,MG,1,on-time,POSITIVE,5.6
chegou,0030d783f979fbc5981e75613b057344,MG,2,arrived,POSITIVE,2.5
dentro,0030d783f979fbc5981e75613b057344,MG,1,within,POSITIVE,5.8
dois,0030d783f979fbc5981e75613b057344,MG,1,dois,NEGATIVE,5.5
prazo,f033bcb921f7c09fa9203df5177932c0,SP,1,on-time,POSITIVE,5.6
recomendo,f033bcb921f7c09fa9203df5177932c0,SP,1,recommend,POSITIVE,8.1
super,f033bcb921f7c09fa9203df5177932c0,SP,1,super,POSITIVE,16.4
chegou,87fd335973d9705b9c82ee68d314a8c5,SP,1,arrived,POSITIVE,2.5
hoje,87fd335973d9705b9c82ee68d314a8c5,SP,1,hoje,NEGATIVE,7.1
saber,87fd335973d9705b9c82ee68d314a8c5,SP,1,saber,NEGATIVE,8.1
prazo,7d219bd2feeb13ad311a00db33c06a3c,SP,1,on-time,POSITIVE,5.6
satisfeita,7d219bd2feeb13ad311a00db33c06a3c,SP,1,satisfied,POSITIVE,15.1
prazo,4a5ffb8eac522b1d4e4223394967f25e,SP,1,on-time,POSITIVE,5.6
recomendo,4a5ffb8eac522b1d4e4223394967f25e,SP,1,recommend,POSITIVE,8.1
excelente,4a5ffb8eac522b1d4e4223394967f25e,SP,1,excellent,POSITIVE,91.3
prazo,5dacd5be3242e33184345b90ae5ef770,SP,1,on-time,POSITIVE,5.6
super,5dacd5be3242e33184345b90ae5ef770,SP,1,super,POSITIVE,16.4
embalado,5dacd5be3242e33184345b90ae5ef770,SP,1,well-packed,POSITIVE,11.0
satisfeito,5dacd5be3242e33184345b90ae5ef770,SP,1,satisfeito,POSITIVE,24.9
recomendo,f80f1384081e853ae3bb03c6a87a4bbb,SP,1,recommend,POSITIVE,8.1
resposta,f9c50aff44ed91808d5b511bd49106ec,SP,1,no-response,NEGATIVE,23.5
aguardo,f9c50aff44ed91808d5b511bd49106ec,SP,1,waiting,NEGATIVE,11.0
prazo,526298482ad701ff69888f90db67ca2a,SP,1,on-time,POSITIVE,5.6
bom,526298482ad701ff69888f90db67ca2a,SP,1,good,POSITIVE,13.5
chegou,5d39411a17c42bca603225f6f89a0207,SP,1,arrived,POSITIVE,2.5
lindo,5d39411a17c42bca603225f6f89a0207,SP,1,beautiful,POSITIVE,41.8
gostei,6e4064c4b1df562463ea9a75839db134,SP,1,liked,POSITIVE,4.1
diferente,6e4064c4b1df562463ea9a75839db134,SP,1,different-item,NEGATIVE,6.3
prazo,6de969bc5e6479d498ca1f31da9b347a,GO,1,on-time,POSITIVE,5.6
qualidade,a1eb0b36de05bd4a683d3f6a90eb5dc5,PR,1,quality,POSITIVE,3.6
super,a1eb0b36de05bd4a683d3f6a90eb5dc5,PR,1,super,POSITIVE,16.4
prazo,fd658d6eaf9ef94d3418ddc48ff508b1,RJ,1,on-time,POSITIVE,5.6
excelente,fd658d6eaf9ef94d3418ddc48ff508b1,RJ,1,excellent,POSITIVE,91.3
resposta,4f2d72bec3f76b37047967ded26335f2,SP,1,no-response,NEGATIVE,23.5
receber,4f2d72bec3f76b37047967ded26335f2,SP,1,yet-to-receive,NEGATIVE,4.7
diferente,4f2d72bec3f76b37047967ded26335f2,SP,1,different-item,NEGATIVE,6.3
bom,620a716a1e6b0f533e5ffeee43cc55e9,SP,1,good,POSITIVE,13.5
atendimento,620a716a1e6b0f533e5ffeee43cc55e9,SP,1,atendimento,POSITIVE,4.1
prazo,ec2a8c52ab5037c04553f10bcaccd971,SP,1,on-time,POSITIVE,5.6
cor,ec2a8c52ab5037c04553f10bcaccd971,SP,1,cor,NEGATIVE,2.1
retorno,ae940b7edae45de05e43817ff84efbfc,DF,1,no-callback,NEGATIVE,19.4
cor,cadf2edfaac0597d9c8575252b0415aa,SC,1,cor,NEGATIVE,2.1
resposta,9fa2ad63a061c20fb72179b9d79bafd3,SP,1,no-response,NEGATIVE,23.5
falta,9fa2ad63a061c20fb72179b9d79bafd3,SP,1,falta,NEGATIVE,5.3
chegou,3683a64548d4008fcbcd5e9188803b86,SP,1,arrived,POSITIVE,2.5
conforme,3683a64548d4008fcbcd5e9188803b86,SP,1,as-expected,POSITIVE,4.3
bom,ec8e9a10b613682c45e614fd392bb666,DF,1,good,POSITIVE,13.5
prazo,e30a7c7a102b26de0c86e424f9eada78,SP,1,on-time,POSITIVE,5.6
bom,e30a7c7a102b26de0c86e424f9eada78,SP,1,good,POSITIVE,13.5
super,447e7d42d8715bfbb6336d2dab784582,MG,1,super,POSITIVE,16.4
conforme,447e7d42d8715bfbb6336d2dab784582,MG,1,as-expected,POSITIVE,4.3
satisfeito,447e7d42d8715bfbb6336d2dab784582,MG,1,satisfeito,POSITIVE,24.9
satisfeita,02971473bcfb16642904d57bc3be50b8,SP,1,satisfied,POSITIVE,15.1
prazo,fc2e6761bfacdd06ef4b5e8c8d9ae9ec,SP,1,on-time,POSITIVE,5.6
recomendo,fc2e6761bfacdd06ef4b5e8c8d9ae9ec,SP,1,recommend,POSITIVE,8.1
excelente,fc2e6761bfacdd06ef4b5e8c8d9ae9ec,SP,1,excellent,POSITIVE,91.3
chegou,6fcafc7a7cd30fd93d2e40a26a81d5d5,SP,1,arrived,POSITIVE,2.5
saber,6fcafc7a7cd30fd93d2e40a26a81d5d5,SP,1,saber,NEGATIVE,8.1
paguei,0b446830af3811ef0d7c2e0db238af50,SP,1,I-paid-for,NEGATIVE,9.6
errado,0b446830af3811ef0d7c2e0db238af50,SP,1,wrong,NEGATIVE,7.2
aguardando,e46e94a05d2d44bd56759d2e056649ea,SP,1,still-waiting,NEGATIVE,10.9
receber,e46e94a05d2d44bd56759d2e056649ea,SP,1,yet-to-receive,NEGATIVE,4.7
duas,83f0c4c6b1a3c31214ca8266dc888258,SP,1,two-weeks,NEGATIVE,5.4
somente,83f0c4c6b1a3c31214ca8266dc888258,SP,1,somente,NEGATIVE,4.5
aguardo,c78ef951d29d8e1af5f1f807a64af309,SP,1,waiting,NEGATIVE,11.0
entregaram,c78ef951d29d8e1af5f1f807a64af309,SP,2,entregaram,NEGATIVE,2.5
entregaram,29692492693482bc3acf19d97fac69f8,SP,1,entregaram,NEGATIVE,2.5
chegou,464bdc55a2b4838f5d83f20f181ff858,SP,1,arrived,POSITIVE,2.5
chegou,b1e14a73d87c4c632e2bc8a622696f6d,RJ,1,arrived,POSITIVE,2.5
dois,b1e14a73d87c4c632e2bc8a622696f6d,RJ,1,dois,NEGATIVE,5.5
prazo,cdc82761e2ff29724926335586ac1f8c,SP,1,on-time,POSITIVE,5.6
bom,cdc82761e2ff29724926335586ac1f8c,SP,1,good,POSITIVE,13.5
atendimento,cdc82761e2ff29724926335586ac1f8c,SP,1,atendimento,POSITIVE,4.1
perfeito,38886f218185dea64ae0c39a629d89de,SP,1,perfect,POSITIVE,48.0
comprar,65bb139b1cb6db9d99a350fa4a7d68f0,SP,1,buy-again,POSITIVE,3.1
prazo,e0f3cd25b704e2b54b5837d443087ba2,SP,1,on-time,POSITIVE,5.6
bom,d81f982649f082683c9221af29ba1b51,SP,1,good,POSITIVE,13.5
aguardo,28f4aecc81f76b7e6055d4c9e6b7e9e4,SP,1,waiting,NEGATIVE,11.0
saber,28f4aecc81f76b7e6055d4c9e6b7e9e4,SP,1,saber,NEGATIVE,8.1
gostaria,28f4aecc81f76b7e6055d4c9e6b7e9e4,SP,1,gostaria,NEGATIVE,4.5
gostei,22caa724849d26dec4cd73ffc70bc133,SP,1,liked,POSITIVE,4.1
prazo,17295d6651c53865e020aa846be5ce3f,SP,1,on-time,POSITIVE,5.6
prazo,3eede5914d6b7f238a92e405cb5ef35f,SP,1,on-time,POSITIVE,5.6
chegou,3eede5914d6b7f238a92e405cb5ef35f,SP,1,arrived,POSITIVE,2.5
recomendo,3eede5914d6b7f238a92e405cb5ef35f,SP,1,recommend,POSITIVE,8.1
lindo,3eede5914d6b7f238a92e405cb5ef35f,SP,1,beautiful,POSITIVE,41.8
prazo,e373430e08d5873c363c0b4ac5a28045,SP,1,on-time,POSITIVE,5.6
prazo,d03665e5fcb519e311e5609b2d0d2282,SP,1,on-time,POSITIVE,5.6
chegou,d03665e5fcb519e311e5609b2d0d2282,SP,1,arrived,POSITIVE,2.5
perfeito,c87c029dedce9ae21aa8cd97464af0c3,SP,1,perfect,POSITIVE,48.0
prazo,ad37eddb1c31a48b3a6677488593b984,SP,1,on-time,POSITIVE,5.6
chegou,ad37eddb1c31a48b3a6677488593b984,SP,1,arrived,POSITIVE,2.5
bom,ad37eddb1c31a48b3a6677488593b984,SP,1,good,POSITIVE,13.5
recomendo,ad37eddb1c31a48b3a6677488593b984,SP,1,recommend,POSITIVE,8.1
super,ad37eddb1c31a48b3a6677488593b984,SP,1,super,POSITIVE,16.4
prazo,b25c35510098745aca28d8d04a7eaa11,SP,1,on-time,POSITIVE,5.6
recomendo,b25c35510098745aca28d8d04a7eaa11,SP,1,recommend,POSITIVE,8.1
correto,b25c35510098745aca28d8d04a7eaa11,SP,1,correto,POSITIVE,4.2
bom,44c652443459cd095f4298d1d1daa389,SP,2,good,POSITIVE,13.5
recomendo,44c652443459cd095f4298d1d1daa389,SP,1,recommend,POSITIVE,8.1
comprar,44c652443459cd095f4298d1d1daa389,SP,1,buy-again,POSITIVE,3.1
prazo,f4b984332e7956371b352bb4edae2cac,SP,1,on-time,POSITIVE,5.6
excelente,f4b984332e7956371b352bb4edae2cac,SP,1,excellent,POSITIVE,91.3
bom,5f20455f0e74de9eae30de410c811013,MG,1,good,POSITIVE,13.5
nem,87f78de2f8a2b3547bfebccac7357b0a,SP,1,not-even,NEGATIVE,9.2
prazo,4e16f71b2a5ddc0266f9ddfdfd0bcfba,SP,1,on-time,POSITIVE,5.6
bom,4e16f71b2a5ddc0266f9ddfdfd0bcfba,SP,1,good,POSITIVE,13.5
recomendo,4e16f71b2a5ddc0266f9ddfdfd0bcfba,SP,1,recommend,POSITIVE,8.1
dentro,4e16f71b2a5ddc0266f9ddfdfd0bcfba,SP,1,within,POSITIVE,5.8
prazo,68507de712879fdc905ed762ee009d0b,SP,1,on-time,POSITIVE,5.6
recomendo,c369bdd04f3897a7c27ea9f5aeaeba4b,PR,1,recommend,POSITIVE,8.1
prazo,2f95a71d2777d49b1ea9226320de5c3d,PR,1,on-time,POSITIVE,5.6
dentro,2f95a71d2777d49b1ea9226320de5c3d,PR,1,within,POSITIVE,5.8
embalado,2f95a71d2777d49b1ea9226320de5c3d,PR,1,well-packed,POSITIVE,11.0
duas,cea892923b3775abd19f80626d4b5d37,SP,1,two-weeks,NEGATIVE,5.4
tinha,cea892923b3775abd19f80626d4b5d37,SP,1,tinha,NEGATIVE,3.2
prazo,e74c3bd7b23859cb5dcd7ba8e70dde74,SP,1,on-time,POSITIVE,5.6
chegou,e74c3bd7b23859cb5dcd7ba8e70dde74,SP,1,arrived,POSITIVE,2.5
bom,afaa845a7a044d65051e77109d5b6ac2,SP,1,good,POSITIVE,13.5
qualidade,3a3f6aa80241caf165b717419017abc2,SP,1,quality,POSITIVE,3.6
super,3a3f6aa80241caf165b717419017abc2,SP,1,super,POSITIVE,16.4
prazo,5caa25c9728cc479d73358c3cd899f08,SP,1,on-time,POSITIVE,5.6
nem,5caa25c9728cc479d73358c3cd899f08,SP,1,not-even,NEGATIVE,9.2
fiscal,5caa25c9728cc479d73358c3cd899f08,SP,1,fiscal,NEGATIVE,4.8
chegou,8e3ab8811f9c3a04413aa4e14f84b872,SP,1,arrived,POSITIVE,2.5
pedi,d85964274bc133ecec1d771ed78e0f80,PR,1,pedi,NEGATIVE,4.7
prazo,b14970227d9071f5930ab1774bc471dd,SP,1,on-time,POSITIVE,5.6
previsto,b14970227d9071f5930ab1774bc471dd,SP,1,expected,POSITIVE,10.3
chegou,0f8b415ff8750cef8f40058606c6b115,SP,1,arrived,POSITIVE,2.5
momento,0f8b415ff8750cef8f40058606c6b115,SP,1,until-now,NEGATIVE,7.6
prazo,ec13417c22246237142725ec35601c99,SP,1,on-time,POSITIVE,5.6
bom,ec13417c22246237142725ec35601c99,SP,1,good,POSITIVE,13.5
conforme,34c194055d9ef88a32906284191174df,PR,1,as-expected,POSITIVE,4.3
prazo,8b5525f36b49822ea7c5f37ffc94b66d,SP,1,on-time,POSITIVE,5.6
qualidade,ff280fe8985905ec69a41d6510cdcbe4,SP,1,quality,POSITIVE,3.6
prazo,60671dbc6a3437884fe12844687b2049,SP,1,on-time,POSITIVE,5.6
dentro,60671dbc6a3437884fe12844687b2049,SP,1,within,POSITIVE,5.8
chegou,f7310018040436b01ab03f81b301b5de,SP,1,arrived,POSITIVE,2.5
atendimento,f7310018040436b01ab03f81b301b5de,SP,1,atendimento,POSITIVE,4.1
paguei,f7310018040436b01ab03f81b301b5de,SP,1,I-paid-for,NEGATIVE,9.6
perfeito,c7196d150694ba9a37d215e75ba5c9f0,MG,1,perfect,POSITIVE,48.0
boa,fe1b32a1829b1ddd26415d31fbf85b78,SP,1,good(f),POSITIVE,4.9
falta,64619901c45fba79638d666058bf6be6,MG,1,falta,NEGATIVE,5.3
boa,360e47fcc6d138ac3f658d058fd2ffa3,RJ,1,good(f),POSITIVE,4.9
prazo,8d785027a8353d2f17d76f05b73f86ef,MG,1,on-time,POSITIVE,5.6
chegou,8d785027a8353d2f17d76f05b73f86ef,MG,1,arrived,POSITIVE,2.5
recomendo,8d785027a8353d2f17d76f05b73f86ef,MG,1,recommend,POSITIVE,8.1
super,8d785027a8353d2f17d76f05b73f86ef,MG,2,super,POSITIVE,16.4
perfeito,8d785027a8353d2f17d76f05b73f86ef,MG,1,perfect,POSITIVE,48.0
prazo,2d6c9f00e3d35a0f4e742fff1191d675,PR,1,on-time,POSITIVE,5.6
recomendo,2d6c9f00e3d35a0f4e742fff1191d675,PR,1,recommend,POSITIVE,8.1
satisfeito,dc9a03dbf9afa19253012ac1391cc00f,MG,1,satisfeito,POSITIVE,24.9
chegou,5d909102ebc265d8d1dbb49204b5757a,BA,1,arrived,POSITIVE,2.5
aguardando,5d909102ebc265d8d1dbb49204b5757a,BA,1,still-waiting,NEGATIVE,10.9
dinheiro,5d909102ebc265d8d1dbb49204b5757a,BA,1,money-back,NEGATIVE,31.2
prazo,6248558af11709756b658f25195656ce,SP,1,on-time,POSITIVE,5.6
bom,6248558af11709756b658f25195656ce,SP,1,good,POSITIVE,13.5
previsto,6248558af11709756b658f25195656ce,SP,1,expected,POSITIVE,10.3
receber,197979ae89666596c6a65ba20fb220ce,SP,1,yet-to-receive,NEGATIVE,4.7
chegou,0bcc7fc2fefd4ebca3cdcf34288f9026,SP,1,arrived,POSITIVE,2.5
retorno,0bcc7fc2fefd4ebca3cdcf34288f9026,SP,1,no-callback,NEGATIVE,19.4
otimo,3ed2296452fe2eb69e2cc8cc8ec2c3b4,SP,1,great,POSITIVE,40.4
prazo,9da1e2d6e6aa860458615758682c1357,SP,1,on-time,POSITIVE,5.6
boa,9da1e2d6e6aa860458615758682c1357,SP,1,good(f),POSITIVE,4.9
chegou,0b8a99d7c60d2f4d09e094e974261cb2,BA,1,arrived,POSITIVE,2.5
conforme,0b8a99d7c60d2f4d09e094e974261cb2,BA,1,as-expected,POSITIVE,4.3
obrigado,0b8a99d7c60d2f4d09e094e974261cb2,BA,1,thank-you,POSITIVE,9.7
tinha,135d65ad3e989409c7acf6ec3a27bd33,SP,1,tinha,NEGATIVE,3.2
prazo,6395c11fdc51e30e0c7e7739359d0b1f,SP,1,on-time,POSITIVE,5.6
chegou,6395c11fdc51e30e0c7e7739359d0b1f,SP,1,arrived,POSITIVE,2.5
gostei,6395c11fdc51e30e0c7e7739359d0b1f,SP,1,liked,POSITIVE,4.1
dentro,6395c11fdc51e30e0c7e7739359d0b1f,SP,1,within,POSITIVE,5.8
perfeito,6395c11fdc51e30e0c7e7739359d0b1f,SP,1,perfect,POSITIVE,48.0
prazo,7d88cc8f8bebb0e650d408c374a62b29,MG,1,on-time,POSITIVE,5.6
chegou,225f91612c9a38c727b64ac3c7d11e7c,SP,1,arrived,POSITIVE,2.5
chegou,0999a91ea28eb69b5120ccb4c90a1ff5,RJ,1,arrived,POSITIVE,2.5
qualidade,0999a91ea28eb69b5120ccb4c90a1ff5,RJ,1,quality,POSITIVE,3.6
comprar,0999a91ea28eb69b5120ccb4c90a1ff5,RJ,1,buy-again,POSITIVE,3.1
quero,0999a91ea28eb69b5120ccb4c90a1ff5,RJ,1,I-want-refund,NEGATIVE,12.0
recomendo,4992400f9fded5aade587f7043a954a0,SP,1,recommend,POSITIVE,8.1
satisfeito,4992400f9fded5aade587f7043a954a0,SP,1,satisfeito,POSITIVE,24.9
aguardando,98dd9c43c306401e85dec3ca829faea3,SP,1,still-waiting,NEGATIVE,10.9
resposta,98dd9c43c306401e85dec3ca829faea3,SP,1,no-response,NEGATIVE,23.5
gostei,397fbd7be8f44b1e8bd7499ed8fab4a4,SP,1,liked,POSITIVE,4.1
boa,6990c1d6b6b834c84c9e1799a0824f67,SP,1,good(f),POSITIVE,4.9
boa,0fcb17f553e4ac7cd19be95d11a1669f,SP,1,good(f),POSITIVE,4.9
saber,45f11d8a4d2495c964276e1b076dfdd4,RS,1,saber,NEGATIVE,8.1
prazo,f9924bb345cacfbf0fda3cca1dfffcd8,SC,1,on-time,POSITIVE,5.6
dois,f9924bb345cacfbf0fda3cca1dfffcd8,SC,1,dois,NEGATIVE,5.5
momento,f9924bb345cacfbf0fda3cca1dfffcd8,SC,1,until-now,NEGATIVE,7.6
chegou,767b76997bafc4391a3018711fd833a9,MG,1,arrived,POSITIVE,2.5
fiz,767b76997bafc4391a3018711fd833a9,MG,1,I-made-complaint,NEGATIVE,4.0
satisfeita,2804400973412de4efdaf1399281199c,RS,1,satisfied,POSITIVE,15.1
conforme,c43de9faa95d5014569aa1ec9ac83554,MA,1,as-expected,POSITIVE,4.3
prazo,d592b82802bd7cdce8d3e8b48e07cd58,SP,1,on-time,POSITIVE,5.6
bom,d592b82802bd7cdce8d3e8b48e07cd58,SP,1,good,POSITIVE,13.5
recomendo,9156fc69417fcbcd95042aa80d9eaaab,SP,1,recommend,POSITIVE,8.1
diferente,9156fc69417fcbcd95042aa80d9eaaab,SP,1,different-item,NEGATIVE,6.3
boa,80eb061ace1abe7c2ba1828e00492f23,SP,1,good(f),POSITIVE,4.9
bom,44c5dae14c55309b097d6c510ef1a986,SP,1,good,POSITIVE,13.5
boa,44c5dae14c55309b097d6c510ef1a986,SP,1,good(f),POSITIVE,4.9
somente,bf21a9300d72af06297ea8782884a99a,SP,1,somente,NEGATIVE,4.5
gostei,d1f4dfa01135ba65f2013f1c9e8dcc58,MG,1,liked,POSITIVE,4.1
prazo,f6151443391cbb0f7fb0fcaf6d79e963,SP,1,on-time,POSITIVE,5.6
pedi,c3ad507aba1f6b47354085e7e6bed0cf,SP,1,pedi,NEGATIVE,4.7
receber,8d47519f5c9c42540b37bd3db0492878,PR,1,yet-to-receive,NEGATIVE,4.7
satisfeito,4218242a28cc771a5fbcd7f4e56dd02d,SP,1,satisfeito,POSITIVE,24.9
prazo,ea437d6c742d02a7efad561c9ea0fb40,SP,1,on-time,POSITIVE,5.6
prazo,535a9f00a598a142db67ed0a61a9a52b,SP,1,on-time,POSITIVE,5.6
chegou,535a9f00a598a142db67ed0a61a9a52b,SP,1,arrived,POSITIVE,2.5
bom,535a9f00a598a142db67ed0a61a9a52b,SP,1,good,POSITIVE,13.5
contato,a36ab298e151e229a2d1cb6bb0e5839a,SP,1,no-contact,NEGATIVE,12.0
gostaria,a36ab298e151e229a2d1cb6bb0e5839a,SP,1,gostaria,NEGATIVE,4.5
paguei,92fcd62874365e840d925ae2fa2e06fd,SP,1,I-paid-for,NEGATIVE,9.6
receber,92fcd62874365e840d925ae2fa2e06fd,SP,1,yet-to-receive,NEGATIVE,4.7
fiscal,92fcd62874365e840d925ae2fa2e06fd,SP,1,fiscal,NEGATIVE,4.8
receber,2fcd7fa5d8729fd6dddd51369b36edcd,SP,1,yet-to-receive,NEGATIVE,4.7
qualidade,4e801b3860564f02745ba49a886fbc0d,SP,1,quality,POSITIVE,3.6
boa,4e801b3860564f02745ba49a886fbc0d,SP,1,good(f),POSITIVE,4.9
prazo,d3c45d7784ed004c4ed67e4dd0f1cf38,SP,2,on-time,POSITIVE,5.6
chegou,d3c45d7784ed004c4ed67e4dd0f1cf38,SP,1,arrived,POSITIVE,2.5
bom,d3c45d7784ed004c4ed67e4dd0f1cf38,SP,1,good,POSITIVE,13.5
lindo,d3c45d7784ed004c4ed67e4dd0f1cf38,SP,1,beautiful,POSITIVE,41.8
prazo,2bca9fb7f37de0ca85a20234cdce1fb1,RJ,1,on-time,POSITIVE,5.6
qualidade,2bca9fb7f37de0ca85a20234cdce1fb1,RJ,1,quality,POSITIVE,3.6
super,2bca9fb7f37de0ca85a20234cdce1fb1,RJ,2,super,POSITIVE,16.4
comprar,2bca9fb7f37de0ca85a20234cdce1fb1,RJ,1,buy-again,POSITIVE,3.1
qualidade,1b797eb66e743460a6dd5afa1ad3c6f6,SP,1,quality,POSITIVE,3.6
boa,1b797eb66e743460a6dd5afa1ad3c6f6,SP,1,good(f),POSITIVE,4.9
prazo,26cc9c222792e6af792575ab34ee3ecc,SP,1,on-time,POSITIVE,5.6
qualidade,26cc9c222792e6af792575ab34ee3ecc,SP,1,quality,POSITIVE,3.6
dentro,26cc9c222792e6af792575ab34ee3ecc,SP,1,within,POSITIVE,5.8
chegou,6768c474e9019cdd1b5f11bb7a126f8f,SP,1,arrived,POSITIVE,2.5
nem,6768c474e9019cdd1b5f11bb7a126f8f,SP,1,not-even,NEGATIVE,9.2
prazo,c9a956d415a86a5a0c354e2032b4e502,SP,1,on-time,POSITIVE,5.6
chegou,c9a956d415a86a5a0c354e2032b4e502,SP,1,arrived,POSITIVE,2.5
excelente,c9a956d415a86a5a0c354e2032b4e502,SP,1,excellent,POSITIVE,91.3
dentro,c9a956d415a86a5a0c354e2032b4e502,SP,1,within,POSITIVE,5.8
conforme,c9a956d415a86a5a0c354e2032b4e502,SP,1,as-expected,POSITIVE,4.3
recomendo,a10025dad19bcbddfb29902513f39ca3,RJ,1,recommend,POSITIVE,8.1
fiz,a10025dad19bcbddfb29902513f39ca3,RJ,1,I-made-complaint,NEGATIVE,4.0
errado,98e3a00dc4ec45980ec0c6fb585edef4,SP,1,wrong,NEGATIVE,7.2
chegou,cebc01d93a6f61df440ecaeb708edb5d,SP,1,arrived,POSITIVE,2.5
perfeito,cebc01d93a6f61df440ecaeb708edb5d,SP,1,perfect,POSITIVE,48.0
previsto,cebc01d93a6f61df440ecaeb708edb5d,SP,1,expected,POSITIVE,10.3
prazo,3e6d9386646cff76c2febcc71e5e5f51,MG,1,on-time,POSITIVE,5.6
chegou,3e6d9386646cff76c2febcc71e5e5f51,MG,1,arrived,POSITIVE,2.5
embalado,3e6d9386646cff76c2febcc71e5e5f51,MG,1,well-packed,POSITIVE,11.0
fiscal,3e6d9386646cff76c2febcc71e5e5f51,MG,1,fiscal,NEGATIVE,4.8
prazo,5e651ab6dacf51fcbe51f3aaf84f0368,PR,1,on-time,POSITIVE,5.6
prazo,ec311444a53b23c85b5004ee2682b76b,SP,1,on-time,POSITIVE,5.6
